,trail_id,name,area_name,city_name,state_name,country_name,popularity,difficulty_rating,route_type,avg_rating,num_reviews,features,activities,length_miles,elevation_gain_feet,latitude,longitude,difficulty,features_count,activities_count
733,10033164,Nine Lake Basin,Sequoia National Park,Three Rivers,California,United States,3.4731,5,out and back,5.0,1,"['dogs-no', 'forest', 'lake', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'fishing', 'hiking', 'trail-running', 'fly-fishing']",34.49990357733,9307.000297823999,36.5549,-118.7497,hard,8,7
734,10350195,John Muir to Clouds Rest to Mist Trail,Yosemite National Park,Yosemite Valley,California,United States,3.4641,3,point to point,4.5,3,"['dogs-no', 'forest', 'lake', 'river', 'views', 'waterfall', 'wildlife']","['backpacking', 'camping', 'hiking']",24.799930687472,3746.000119872,37.87314,-119.38284,moderate,7,3
735,10414982,Mt. Perry,Death Valley National Park,Death Valley,California,United States,3.4547,3,out and back,4.5,8,['views'],['hiking'],8.699975684718,2089.000066848,36.22096,-116.72655,moderate,1,1
736,10320138,Lake Eleanor Hike,Yosemite National Park,Groveland,California,United States,3.367,3,out and back,4.5,4,"['forest', 'lake', 'views', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'walking']",5.499984628270001,649.000020768,37.97397,-119.88221,moderate,4,4
737,10305513,Live Oak Tank and Ivanpah Tank,Joshua Tree National Park,Twentynine Palms,California,United States,3.3649,3,loop,3.5,3,"['kids', 'views']","['hiking', 'nature-trips', 'trail-running']",1.4999958077100002,131.000004192,34.00125,-116.04996,moderate,2,3
738,10315406,Scorpius Arch Loop,Joshua Tree National Park,Twentynine Palms,California,United States,3.353,1,loop,4.5,6,['dogs-no'],"['hiking', 'trail-running']",3.699989659018,213.000006816,34.10363,-115.45105,easy,1,2
739,10027732,Inspiration Point Trail,Lassen Volcanic National Park,Chester,California,United States,3.3423,3,out and back,3.5,8,"['dogs-no', 'forest', 'lake', 'views']",['hiking'],1.2999963666819998,416.000013312,40.46657,-121.30786,moderate,4,1
740,10358333,Santa Cruz Island: Del Norte Campground to Chinese Harbor,Channel Islands National Park,Ventura,California,United States,3.3346,3,out and back,4.5,3,"['beach', 'river', 'views', 'wildlife']","['birding', 'camping', 'hiking', 'nature-trips']",7.99997764112,1404.000044928,34.01101,-119.66036,moderate,4,4
741,10316793,King's Canyon to Mt Whitney,Kings Canyon National Park,Hume,California,United States,3.3322,7,loop,4.5,2,"['dogs-no', 'views', 'wildlife']","['backpacking', 'hiking', 'trail-running']",80.29977557274199,19383.000620256,36.79469,-118.58285,hard,3,3
742,10311983,Crest View Trail,Joshua Tree National Park,Joshua Tree,California,United States,3.3036,1,out and back,5.0,4,"['forest', 'views']","['birding', 'hiking', 'nature-trips', 'walking']",2.8999918949060004,173.000005536,34.00955,-116.30599,easy,2,4
743,10257654,White Wolf to Pate Valley Trail,Yosemite National Park,Yosemite Valley,California,United States,3.2797,3,loop,4.0,2,"['dogs-no', 'forest', 'views', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'walking']",7.699978479578,1227.000039264,37.86994,-119.64888,moderate,4,4
744,10006900,Forest Lake Trail,Lassen Volcanic National Park,Mill Creek,California,United States,3.2585,3,out and back,4.0,2,"['dogs-no', 'forest', 'lake', 'views', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'skiing', 'snowshoeing', 'walking', 'cross-country-skiing']",2.9999916154200004,813.000026016,40.43104,-121.5363,moderate,5,7
745,10028862,"Twin Lakes, Horseshoe Lake, and Summit Lake",Lassen Volcanic National Park,Old Station,California,United States,3.2247,3,loop,0.0,0,"['dogs-no', 'forest', 'lake', 'views', 'wildlife']","['backpacking', 'hiking', 'trail-running']",15.899955561726001,1870.00005984,40.49452,-121.42316,moderate,5,3
746,10016753,Hanaupah Canyon Trail,Death Valley National Park,Death Valley,California,United States,3.2048,3,out and back,2.5,2,"['dogs-no', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'off-road-driving']",17.899949972006002,3976.000127232,36.22563,-116.88152,moderate,4,6
747,10034008,Monarch Canyon/Mine Trail,Death Valley National Park,Death Valley,California,United States,3.1752,1,out and back,4.0,2,"['dogs-no', 'kids', 'wild-flowers']","['birding', 'hiking', 'off-road-driving']",2.399993292336,472.000015104,36.73672,-116.91251,easy,3,3
748,10259114,Matterhorn Canyon and the Sawtooth Range Trail,Yosemite National Park,Bridgeport,California,United States,3.1696,5,point to point,4.0,1,"['dogs-no', 'lake', 'views', 'wild-flowers']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips']",35.99989938504,8244.000263808,38.14677,-119.38058,hard,4,5
749,10259147,Sand Dunes via Mecca Dale Road,Joshua Tree National Park,Mecca,California,United States,3.1643,1,point to point,4.5,2,"['dogs-no', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'scenic-driving', 'walking']",11.49996785911,75.0000024,33.82806,-115.75912,easy,5,5
750,10032078,Cahoon Rock from South Fork Campground,Sequoia National Park,Three Rivers,California,United States,3.1572,5,out and back,5.0,2,"['dogs-no', 'forest', 'river', 'views']","['backpacking', 'camping', 'hiking']",28.299920905462,7283.000233056,36.35034,-118.76505,hard,4,3
751,10037321,Kings River,Kings Canyon National Park,Dunlap,California,United States,3.1247,1,out and back,3.0,1,"['dogs-no', 'kids', 'river']","['fishing', 'hiking', 'trail-running', 'fly-fishing']",14.099960592474,931.000029792,36.79039,-118.66787,easy,3,4
752,10271700,Tenaya Lake to May Lake to Mount Hoffman,Yosemite National Park,Yosemite Valley,California,United States,3.1202,5,loop,5.0,1,"['dogs-no', 'forest', 'lake', 'views']","['backpacking', 'birding', 'hiking', 'nature-trips']",13.399962548876,2969.000095008,37.82579,-119.47026,hard,4,4
753,10258349,North Wilderness Trail to Twin Knolls,Pinnacles National Park,Paicines,California,United States,3.1069,3,out and back,4.0,6,"['dogs-no', 'views', 'wildlife']","['hiking', 'nature-trips']",3.099991335934,629.000020128,36.49211,-121.20992,moderate,3,2
754,10026970,Roads End to Onion Valley Trail,Kings Canyon National Park,Hume,California,United States,3.1051,5,point to point,0.0,0,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips']",19.699944941258,6925.000221599999,36.7947,-118.5829,hard,5,5
755,10273342,Turkey Flats Sand Dunes,Joshua Tree National Park,Twentynine Palms,California,United States,3.1041,3,loop,3.5,3,"['dogs-no', 'views']","['birding', 'nature-trips', 'walking']",2.299993571822,104.000003328,33.90174,-115.83487,moderate,2,3
756,10259115,Benson Pass - Northeast Yosemite Grand Tour,Yosemite National Park,Yosemite Valley,California,United States,3.0933,5,loop,5.0,2,"['dogs-no', 'forest', 'lake', 'river', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips']",53.89984935704601,10974.000351168,37.8789,-119.35881,hard,6,5
757,10467877,Emerald Lake,Sequoia National Park,Sequoia National Park,California,United States,3.088,3,out and back,4.5,3,"['dogs-no', 'lake', 'views', 'wildlife']","['hiking', 'nature-trips', 'trail-running']",10.299971212942001,2568.000082176,36.59654,-118.73438,moderate,4,3
758,10400638,Monument Mountain from Pinkham Canyon Trailhead,Joshua Tree National Park,Mecca,California,United States,3.0864,5,out and back,4.0,4,"['views', 'wild-flowers']","['birding', 'hiking', 'nature-trips']",13.999960871959999,1948.000062336,33.74828,-115.82429,hard,2,3
759,10312298,Pinnacles Overlook Trail,Pinnacles National Park,Paicines,California,United States,3.0743,1,loop,4.5,2,"['views', 'wildlife']","['hiking', 'walking']",0.8999974846259999,88.00000281599999,36.47762,-121.22605,easy,2,2
760,10269763,Marble Canyon Petroglyphs,Death Valley National Park,Death Valley,California,United States,3.0654,1,out and back,3.0,2,"['dogs-no', 'historic-site', 'wild-flowers']","['camping', 'hiking', 'walking']",10.799969815512,1486.0000475519998,36.64162,-117.29155,easy,3,3
761,10419777,John Muir Trail: Tenaya Lake to Reds Meadow,Yosemite National Park,Yosemite Valley,California,United States,3.0414,3,point to point,4.5,6,"['dogs-no', 'forest', 'views', 'wildlife']","['backpacking', 'camping', 'fishing', 'hiking', 'trail-running']",57.099840413494,11499.000367968,37.8258,-119.46937,moderate,4,5
762,10272277,Sawtooth Pass to Timber Gap Trail,Sequoia National Park,Three Rivers,California,United States,3.0192,5,loop,0.0,0,"['dogs-no', 'forest', 'views', 'wild-flowers']","['backpacking', 'camping', 'hiking', 'nature-trips', 'trail-running']",27.699922582378,9284.000297088,36.45329,-118.59677,hard,4,5
763,10037386,Ashford Canyon Trail,Death Valley National Park,Shoshone,California,United States,3.0141,3,out and back,3.5,2,['dogs-no'],"['hiking', 'mountain-biking', 'off-road-driving']",9.399973728316,2395.00007664,35.91989,-116.6825,moderate,1,3
764,10312628,Echo Ridge & Echo Peaks,Yosemite National Park,Yosemite Valley,California,United States,2.9671,3,out and back,5.0,2,"['views', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'walking']",8.199977082148,2703.000086496,37.8733,-119.3826,moderate,2,4
765,10267412,John Muir Trail: Cathedral Lakes Trail to Clouds Rest,Yosemite National Park,Yosemite Valley,California,United States,2.9669,3,point to point,0.0,0,"['dogs-no', 'forest', 'lake', 'views', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'walking']",15.399956959156,3681.0001177920003,37.87337,-119.3826,moderate,5,6
766,10506284,Tenaya Lake Trail,Yosemite National Park,Yosemite Valley,California,United States,2.955,3,loop,4.5,3,"['lake', 'kids', 'river', 'views']","['hiking', 'nature-trips', 'walking']",2.8999918949060004,98.000003136,37.83428,-119.46321,moderate,4,3
767,10264670,Black Mountain Trail,Channel Islands National Park,Ventura,California,United States,2.9488,3,out and back,4.5,3,"['beach', 'dogs-no', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips']",5.999983230840001,1279.000040928,33.99341,-120.04382,moderate,5,3
768,10270902,Yosemite to Agnew Meadows,Yosemite National Park,Yosemite Valley,California,United States,2.9399,3,point to point,4.5,2,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'walking']",62.199826159708,13136.000420352,37.73804,-119.5686,moderate,5,6
769,10334875,Parker Pass to Lyell Canyon,Yosemite National Park,Lee Vining,California,United States,2.9343,5,point to point,4.0,5,"['dogs-no', 'forest', 'lake', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'hiking']",35.899899664526,5856.000187392,37.89098,-119.26266,hard,6,3
770,10302606,Swaney Loop,Death Valley National Park,Death Valley,California,United States,2.9165,3,loop,5.0,1,"['views', 'wild-flowers', 'wildlife']","['backpacking', 'camping', 'hiking', 'nature-trips', 'rock-climbing']",14.199960312988,2969.000095008,36.61949,-117.33029,moderate,3,5
771,10031729,Holter Ridge via Lost Man Trail,Redwood National Park,Orick,California,United States,2.914,3,out and back,0.0,0,"['forest', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'mountain-biking', 'nature-trips', 'trail-running', 'walking', 'ice-climbing']",13.099963387334,1952.000062464,41.2641,-123.98779,moderate,3,7
772,10013404,Sifford Lakes Trail,Lassen Volcanic National Park,Old Station,California,United States,2.9039,1,out and back,3.5,3,"['dogs-no', 'lake', 'kids', 'views', 'wild-flowers']","['camping', 'hiking']",5.699984069298,715.00002288,40.46056,-121.45942,easy,5,2
773,10271175,Joshua Tree Burro Loop Trail Hike,Joshua Tree National Park,Twentynine Palms,California,United States,2.9014,3,loop,4.0,4,"['dogs-no', 'views', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'walking', 'horseback-riding']",7.799978200092001,1125.000036,34.08972,-116.25897,moderate,3,5
774,10027507,Cathedral Peak: Southeast Buttress,Yosemite National Park,Yosemite Valley,California,United States,2.8999,3,out and back,5.0,2,"['dogs-no', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'rock-climbing', 'walking']",32.899908049106,14967.000478944,37.873310000000004,-119.38263,moderate,4,5
775,10270272,Helios Canyon,Death Valley National Park,Death Valley,California,United States,2.8893,7,loop,1.0,1,['dogs-no'],"['hiking', 'rock-climbing']",3.3999904974760002,2168.0000693760003,36.20145,-116.76999,hard,1,2
776,10369327,North Canyon Trail,Joshua Tree National Park,Twentynine Palms,California,United States,2.8809,3,out and back,4.0,5,"['dogs-no', 'views']","['hiking', 'walking']",3.699989659018,488.000015616,34.0812,-116.24199,moderate,2,2
777,10031643,Bathtub Lake Trail,Lassen Volcanic National Park,Old Station,California,United States,2.8752,1,loop,3.5,3,"['dogs-no', 'lake', 'kids']","['hiking', 'walking']",0.8999974846259999,104.000003328,40.5652,-121.30133,easy,3,2
778,10259022,Merced Lake High Sierra Camp Trail,Yosemite National Park,Yosemite Valley,California,United States,2.8727,5,loop,0.0,0,"['dogs-no', 'forest', 'lake', 'partially-paved', 'river', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",24.799930687472,4169.000133408,37.72958,-119.55958,hard,8,4
779,10478855,Wonderland Of Rocks Traverse,Joshua Tree National Park,Twentynine Palms,California,United States,2.8689,5,point to point,5.0,5,"['dogs-no', 'views', 'wild-flowers']","['hiking', 'trail-running']",5.499984628270001,147.000004704,34.04113,-116.18574,hard,3,2
780,10309880,"Tuolome, Sunrise and Merced Lakes, and Vogelslang Loop",Yosemite National Park,Yosemite Valley,California,United States,2.8587,3,loop,5.0,1,"['forest', 'lake', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'nature-trips', 'walking']",36.099899105554,5921.000189472,37.87187,-119.34929,moderate,5,5
781,10300210,Taft Point via Four Mile Trail,Yosemite National Park,Yosemite Valley,California,United States,2.8449,5,loop,5.0,1,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']",['hiking'],14.299960033502002,4829.000154528,37.73395,-119.60179,hard,5,1
782,10035715,Gin Flat Loop,Yosemite National Park,Yosemite Valley,California,United States,2.8265,3,loop,4.0,1,"['dogs-no', 'forest', 'views', 'wildlife']","['snowshoeing', 'cross-country-skiing']",4.599987143644,793.000025376,37.75965,-119.7975,moderate,4,2
783,10258329,Visitor Center to Bacon Ranch,Pinnacles National Park,Paicines,California,United States,2.8228,1,loop,3.5,6,"['dogs-no', 'kids']","['hiking', 'walking']",0.699998043598,26.000000832,36.49441,-121.1459,easy,2,2
784,10270273,Historic Stovepipe Well,Death Valley National Park,Death Valley,California,United States,2.7879,1,loop,4.0,1,"['dogs-no', 'historic-site', 'kids']","['hiking', 'walking']",0.199999441028,0.0,36.65905,-117.07939,easy,3,2
785,10252779,Burnt Hill Trail and Canyon View Trail Loop,Joshua Tree National Park,Yucca Valley,California,United States,2.7621,3,loop,4.0,2,"['dogs-no', 'forest', 'kids', 'views', 'wild-flowers']","['hiking', 'trail-running', 'walking']",5.899983510326,935.00002992,34.07513,-116.38798,moderate,5,3
786,10035754,East Kennedy Lake Trail,Kings Canyon National Park,Dunlap,California,United States,2.7491,5,out and back,3.0,1,"['dogs-no', 'forest', 'lake', 'views']","['backpacking', 'hiking', 'trail-running']",22.099938233594,8763.000280416,36.79343,-118.66864,hard,4,3
787,10263522,McArthur Creek Loop Trail,Redwood National Park,Orick,California,United States,2.7426,3,loop,5.0,1,"['dogs-no', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'walking', 'horseback-riding']",13.399962548876,2700.0000864000003,41.28719,-124.05689,moderate,4,4
788,10355861,Bumpass Hell from Kohm Yah-mah-nee visitor center,Lassen Volcanic National Park,Mill Creek,California,United States,2.7295,3,out and back,5.0,2,"['dogs-no', 'forest', 'lake', 'hot-springs', 'views', 'waterfall', 'wildlife']","['hiking', 'nature-trips']",11.49996785911,2706.000086592,40.43769,-121.53295,moderate,7,2
789,10388810,Kaleidoscope Canyon Trail,Death Valley National Park,Shoshone,California,United States,2.7228,5,out and back,3.5,6,"['views', 'wild-flowers', 'wildlife']","['hiking', 'nature-trips']",5.799983789812001,1486.0000475519998,35.90761,-116.62076,hard,3,2
790,10336696,Crescent Lake to Buena Vista Lake,Yosemite National Park,Yosemite Valley,California,United States,2.6934,3,point to point,4.5,3,"['forest', 'lake', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'camping', 'fishing', 'hiking', 'nature-trips', 'rock-climbing', 'trail-running']",5.199985466727999,1151.000036832,37.56612,-119.53262,moderate,5,7
791,10257651,Tamarack Creek Trail,Yosemite National Park,Yosemite Valley,California,United States,2.6594,3,out and back,0.0,0,"['dogs-no', 'forest', 'kids', 'views', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'walking']",4.899986305186,472.000015104,37.78379,-119.74173,moderate,5,4
